# Optional ,# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Optional,# Required | The brand name of the item. Character limit: 100.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Optional | ,# Required | The current condition of the item. | Supported values: new; used,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.
custom_label_1,product_tags[1],item_group_id,id,title,description,rich_text_description,brand,size,color,price,link,additional_image_link,condition,availability,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,google_product_category,fb_product_category
,Vorhangschiene,tissure_z405,Zroo3n3djONt0OopEffYs1,Profil TISSURE Z405,Patentiertes Profil TISSURE Z405® zur Herstellung verdeckter Vorhangschienennischen mit zwei Nuten zum Aufhängen von Vorhängen und Gardinen in Spanndecken aus Gewebe. Beleuchtet.,,alumineu,Länge 3200 mm,Weiß matt,72.64 EUR,https://alumineu.de/produkte/textilprofile/vorhangschiene/tissure-405?editionuid=456097811942,https://drive.google.com/uc?id=12TPzBBDpvER1Ee7-9P993qxGkLpg4pSa,new,in stock,100,,,7112,1457
,Schienen,voltiva_z501,0WyuTzYWjCQp6Fj0LuztH0,Profil VOLTIVA Z501,Patentiertes Profil VOLTIVA Z501® für Spanndecken aus Gewebe. In das Profil VOLTIVA Z501® wird Schienenbeleuchtung montiert.,,alumineu,Aluminium,Schwarz matt,31.13 EUR,https://alumineu.de/produkte/textilprofile/schienen/voltiva-z501?editionuid=869939555972,https://drive.google.com/uc?id=1Bw406T2tPlLvLHEKSZHFK_BmPdrrgMoV,new,in stock,100,,,7112,1457
,Zweistufige,unitexa_z701,zSQvbSNEiHa6S1KQEwaCY2,Profil UNITEXA Z701,Patentiertes Profil UNITEXA Z701® zur Herstellung von Deckennischen und Leuchten in Spanndecken aus Gewebe.,,alumineu,Aluminium,Schwarz matt,14.01 EUR,https://alumineu.de/produkte/textilprofile/zweistufige/unitexa-z701?editionuid=760724366592,,new,in stock,100,,,7112,1457
,Zweistufige,unitexa_z701,SQKcK9vigikWY0Agh6ZSX0,Profil UNITEXA Z701,Patentiertes Profil UNITEXA Z701® zur Herstellung von Deckennischen und Leuchten in Spanndecken aus Gewebe.,,alumineu,Aluminium,Weiß matt,14.01 EUR,https://alumineu.de/produkte/textilprofile/zweistufige/unitexa-z701?editionuid=180310209122,,new,in stock,100,,,7112,1457
,Abdeckleiste,inserta_y008,5A33vrjxg2INi6FdYvYHV1,Abdeckleiste INSERTA Y008,"Einlage zum Verstecken der Harpunennut für die Profile CURTINA X405, STRATOS X701, STRATOS X704.",,alumineu,Polyvinylchlorid - off.,Milchig,0.52 EUR,https://alumineu.de/produkte/zubehor/abdeckleiste/inserta-y008?editionuid=631676915201,https://drive.google.com/uc?id=1VBfVypSVQdSZAOdNKUfOk6TWz4apJ9-9,new,in stock,100,,,7112,1457
,Abdeckleiste,inserta_y008,Zm1YLzGFjDyJzl5BQ2AZK2,Abdeckleiste INSERTA Y008,"Einlage zum Verstecken der Harpunennut für die Profile CURTINA X405, STRATOS X701, STRATOS X704.",,alumineu,Polyvinylchlorid - off.,Schwarz,0.52 EUR,https://alumineu.de/produkte/zubehor/abdeckleiste/inserta-y008?editionuid=664407343641,https://drive.google.com/uc?id=1VBfVypSVQdSZAOdNKUfOk6TWz4apJ9-9,new,in stock,100,,,7112,1457
,Abdeckleiste,inserta_y015,jWf3YVZMj28oz3Vn9Ruwa1,Abdeckleiste INSERTA Y015,"Streulichteinlage für die Profile LIGHTRA X015, CURTINA X405, STRATOS X702.",,alumineu,Polyvinylchlorid,Milchig,0.83 EUR,https://alumineu.de/produkte/zubehor/abdeckleiste/inserta-y015?editionuid=210738963631,https://drive.google.com/uc?id=1ASsbKkOhxsqvuRhQTlkuEnQFv_1geFz2,new,in stock,100,,,7112,1457
,Abdeckleiste,inserta_y015_f,CWpGaKdlgRQIwS9TWZI6n0,Abdeckleiste INSERTA Y015 F,"Streulichteinlage für die Profile FLOATIA X302, FLOATIA X303.",,alumineu,Polyvinylchlorid,Milchig,1.56 EUR,https://alumineu.de/produkte/zubehor/abdeckleiste/inserta-y015-f?editionuid=389788504061,https://drive.google.com/uc?id=1ASsbKkOhxsqvuRhQTlkuEnQFv_1geFz2,new,in stock,100,,,7112,1457
,Abdeckleiste,inserta_y030,MP9kMK6mg9LT--ZPdvSbb1,Abdeckleiste INSERTA Y030,Lichtstreuende Einlage für LIGHTRA X030 Profile.,,alumineu,Polyvinylchlorid,Milchig,1.56 EUR,https://alumineu.de/produkte/zubehor/abdeckleiste/inserta-y030?editionuid=740165393261,,new,in stock,100,,,7112,1457
,Abdeckungen,diffusy_y108,I8dRSyr4j1PDRW6-je8T00,Abdeckung DIFFUSY Y108,Abdeckungen für die Profile LUMNOVA Z008.,,alumineu,Polycarbonat,Milchig,7.78 EUR,https://alumineu.de/produkte/zubehor/abdeckungen/diffusy-y108?editionuid=161257849112,,new,in stock,100,,,7112,1457
,Abdeckungen,diffusy_y114,SVjKGGnNhIO8Ovbe-z0yF3,Abdeckung DIFFUSY Y114,"LED-Abdeckungen für die Profile LIGHTRA X015, CURTINA X405, STRATOS X702.",,alumineu,Polycarbonat,Milchig,1.56 EUR,https://alumineu.de/produkte/zubehor/abdeckungen/diffusy-y114?editionuid=267066387041,https://drive.google.com/uc?id=10kpvKhzUh4pwJTwFLuolfHgmMHF7Cro1,new,in stock,100,,,7112,1457
,Abdeckungen,diffusy_y130,5ET97eXngrRKDRbIJ4YhN2,Abdeckung DIFFUSY Y130,"Lichtstreifen für die Profile LIGHTRA X030, LIGHTRA X030 S",,alumineu,Polycarbonat,Milchig,2.08 EUR,https://alumineu.de/produkte/zubehor/abdeckungen/diffusy-y130?editionuid=323571157641,,new,in stock,100,,,7112,1457
,Abdeckungen,diffusy_y130,yfcIPkXYi7hGeHi9sRjg51,Abdeckung DIFFUSY Y130 B,"Lichtstreifen für die Profile LIGHTRA X030, LIGHTRA X030 S",,alumineu,Polycarbonat,Schwarz,2.59 EUR,https://alumineu.de/produkte/zubehor/abdeckungen/diffusy-y130?editionuid=471254601322,,new,in stock,100,,,7112,1457
,Abdeckungen,diffusy_y134,OKOeFss5i43IMv6ZjYcRM3,Abdeckung DIFFUSY Y134,Trennabdeckung DIFFUSY Y134 für Profile CURTINA X407.,,alumineu,Polycarbonat,Milchig,2.59 EUR,https://alumineu.de/produkte/zubehor/abdeckungen/diffusy-y134?editionuid=692471598272,,new,in stock,100,,,7112,1457
,Abdeckungen,diffusy_y150,Z0jQpgcsgfNvDPq3zycpi1,Abdeckung DIFFUSY Y150,"Trennabdeckung INSERTA Y008 für Profile CURTINA X405, STRATOS X701, STRATOS X704.",,alumineu,Polycarbonat,Milchig,3.11 EUR,https://alumineu.de/produkte/zubehor/abdeckungen/diffusy-y150?editionuid=746109330421,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y201,h5ANH4hyhaQ0ahlbaV9nf3,Endkappe ENDCAPP Y201,Endstück zum Abschneiden der Lichtliniengrenze für das Profil LIGHTRA X015.,,alumineu,X015,Schwarz glänzend,1.04 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y201?editionuid=231605950141,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y202,9wJD0JkkglPzVeK5rRpif0,Endkappe ENDCAPP Y202,Endstopfen zum Abschneiden der Lichtliniengrenze für das Profil LIGHTRA X030.,,alumineu,X030,Schwarz glänzend,1.04 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y202?editionuid=447817890291,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y203,gjxLSmpZiFX6ORefsKjSS1,Endkappe ENDCAPP Y203,Endkappe zum Abtrennen der Lichtliniengrenze für das Profil LIGHTRA X050.,,alumineu,X050,Schwarz glänzend,1.04 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y203?editionuid=638881995721,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y204,mY3nP58iiQbbhe6E8ifuq2,Endkappe ENDCAPP Y204,Abschlussstück zur Abgrenzung der Lichtlinie für das Profil LIGHTRA X030 S.,,alumineu,X030 s,Schwarz glänzend,1.04 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y204?editionuid=716161195161,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y205,s3hlPBkThtLs9b-VgS5-72,Endkappe ENDCAPP Y205,Endstück für Profil CURTINA X405.,,alumineu,X405,Schwarz matt,5.19 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y205?editionuid=607025546201,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y205,0tjwIdlUikOX0Ujz8iz0g0,Endkappe ENDCAPP Y205,Endstück für Profil CURTINA X405.,,alumineu,X405,Weiß matt,5.19 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y205?editionuid=161270122041,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y206,qbmrWdNBhQrZ9Ppq1rO-N2,Endkappe ENDCAPP Y206,Endkappe für Profil CURTINA X406.,,alumineu,X406,Schwarz matt,2.08 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y206?editionuid=834123095482,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y206,tPFY8g6HhI3goBhXwFAdR2,Endkappe ENDCAPP Y206,Endkappe für Profil CURTINA X406.,,alumineu,X406,Weiß matt,2.08 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y206?editionuid=104238911941,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y207,cLEZP2Ssga1osq6fjuzBl3,Endkappe ENDCAPP Y207,Endkappe für Profil INVISIA X207.,,alumineu,X207,Schwarz matt,2.08 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y207?editionuid=466805052782,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y208,zk72JAY9i0ugmwAbZomQB0,Endkappe ENDCAPP Y208,Endkappe für Profil INVISIA X207.,,alumineu,X405 m,Weiß matt,5.19 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y208?editionuid=546005313714,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y208,cs1iWyovjnR0O5ccF07Z40,Endkappe ENDCAPP Y208,Endkappe für Profil INVISIA X207.,,alumineu,X405 m,Schwarz matt,5.19 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y208?editionuid=341542099002,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y209,caaW9qg3jIDvmqBhtmo3R3,Endkappe ENDCAPP Y209,Endkappe für Profil LUMNOVA Z008.,,alumineu,Z008,Schwarz matt,12.97 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y209?editionuid=587453194702,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y210,XfbpuCp4jKYvNsRl05mSV0,Endkappe ENDCAPP Y210,Endkappe für Profil TISSURE Z401.,,alumineu,Z401,Weiß matt,14.27 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y210?editionuid=348873791644,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y210,Ue5JxBS6h-xDmc-T5sYN21,Endkappe ENDCAPP Y210,Endkappe für Profil TISSURE Z401.,,alumineu,Z401,Schwarz matt,14.27 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y210?editionuid=851110674492,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y211,w7Y6MOgigz2Y0sizhfBYt3,Endkappe ENDCAPP Y211,Endkappe für Profil TISSURE Z405.,,alumineu,Z405,Weiß matt,27.24 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y211?editionuid=653795391564,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y211,B-1IK5jxibF9dkLSg6OE11,Endkappe ENDCAPP Y211,Endkappe für Profil TISSURE Z405.,,alumineu,Z405,Schwarz matt,27.24 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y211?editionuid=726546645212,,new,in stock,100,,,7112,1457
,Endkappen,endcapp_y212,Y7HL3H--ifpDooOZXnkT61,Endkappe ENDCAPP Y212,Endkappe für Profil VOLTIVA Z501.,,alumineu,Z501,Schwarz matt,22.05 EUR,https://alumineu.de/produkte/zubehor/endkappen/endcapp-y212?editionuid=348606638472,,new,in stock,100,,,7112,1457
,Clips,lockium_y301,TssncDOBgvi587XAXxOMF2,Clip LOCKIUM Y301,Clip LOCKIUM Y301 zur Befestigung der Deckenfolie in Clip-Profilen.,,alumineu,-,Weiß,1.56 EUR,https://alumineu.de/produkte/zubehor/clips/lockium-y301?editionuid=709397386242,,new,in stock,100,,,7112,1457
,Winkel,anglova_y401,5Iae0Kl7jHu3J80n7k6Nu3,Winkel ANGLOVA Y401,Halter zur Befestigung des Profils an der Decke.,,alumineu,verzinkter Stahl,Ungefärbt,0.42 EUR,https://alumineu.de/produkte/zubehor/winkel/anglova-y401?editionuid=834435705461,https://drive.google.com/uc?id=12oM2Uf8ge0GHoi0KL4CtZC95nD8gpaJ1,new,in stock,100,,,7112,1457
,Verbinder,jointek_y603,68OGLVL0i2Yh2ygfi-iJ00,Gerader Verbinder JOINTEK Y603,"Gerader Verbinder JOINTEK Y603, Set zur direkten Profilverbindung",,alumineu,Z701,-,5.19 EUR,https://alumineu.de/produkte/zubehor/verbinder/jointek-y603?editionuid=880762034842,,new,in stock,100,,,7112,1457
,Verbinder,jointek_y604,BxeEFynvjXZ-sYop6JbwX1,Winkelverbinder JOINTEK Y604,"Winkelverbinder JOINTEK Y604, Set zum direkten Verbinden von Profilen",,alumineu,Z701,-,5.19 EUR,https://alumineu.de/produkte/zubehor/verbinder/jointek-y604?editionuid=311874100442,,new,in stock,100,,,7112,1457
,Verbinder,jointek_y605,3MLLHH2IjgqO47skfI06r2,Gerader Verbinder JOINTEK Y605,"Gerader Verbinder JOINTEK Y605, Set zum direkten Verbinden von Profilen",,alumineu,Z501,-,10.38 EUR,https://alumineu.de/produkte/zubehor/verbinder/jointek-y605?editionuid=100613800152,,new,in stock,100,,,7112,1457
,Verbinder,jointek_y606,PQjsDtuygZ8U2CBSD-yFM3,Winkelverbinder JOINTEK Y606,"Winkelverbinder JOINTEK Y606, Set zum direkten Verbinden von Profilen",,alumineu,Z501,-,10.38 EUR,https://alumineu.de/produkte/zubehor/verbinder/jointek-y606?editionuid=925512640692,,new,in stock,100,,,7112,1457
,Haken,hookara_y701,mCFJaYpDhGQpcRyrmU8W81,Haken HOOKARA Y701,"Haken für Vorhangschienenprofile Alumineu CURTINA X402, CURTINA X403, CURTINA X404, CURTINA X405, CURTINA X406, CURTINA X407, CURTINA X408, CURTINA X409, CURTINA X410, CURTINA X411, TISSURE Z405.",,alumineu,-,Schwarz,4.15 EUR,https://alumineu.de/produkte/zubehor/vorhanghaken/hookara-y701?editionuid=142983671902,https://drive.google.com/uc?id=1Am-KW75AE2T67UZKpkaY_ByuPZmt0ksX,new,in stock,100,,,7112,1457
,Haken,hookara_y701,46uEut1Sg0K3ORag6S9WZ0,Haken HOOKARA Y701,"Haken für Vorhangschienenprofile Alumineu CURTINA X402, CURTINA X403, CURTINA X404, CURTINA X405, CURTINA X406, CURTINA X407, CURTINA X408, CURTINA X409, CURTINA X410, CURTINA X411, TISSURE Z405.",,alumineu,-,Weiß,4.15 EUR,https://alumineu.de/produkte/zubehor/vorhanghaken/hookara-y701?editionuid=701090752872,https://drive.google.com/uc?id=1Am-KW75AE2T67UZKpkaY_ByuPZmt0ksX,new,in stock,100,,,7112,1457
,Haken,slidene_y702,AxdssG3zilcc0nq8IRQCg0,Gleiter SLIDENE Y702,"Gleiter für Vorhangschienenprofile Alumineu CURTINA X402, CURTINA X403, CURTINA X404, CURTINA X405, CURTINA X406, CURTINA X407, CURTINA X408, CURTINA X409, CURTINA X410, CURTINA X411, TISSURE Z405.",,alumineu,-,Weiß,12.45 EUR,https://alumineu.de/produkte/zubehor/vorhanghaken/slidene-y702?editionuid=600036549062,,new,in stock,100,,,7112,1457
,Haken,slidene_y703,5AoNq6UdhMzzZcpcgTh5m0,Gleiter SLIDENE Y703,"Gleiter für Alumineu Vorhangschienenprofile CURTINA X405 M, TISSURE Z401. ",,alumineu,-,Weiß,0.67 EUR,https://alumineu.de/produkte/zubehor/vorhanghaken/slidene-y703?editionuid=649378614012,,new,in stock,100,,,7112,1457
,Haken,slidene_y703,FJSc0Zp5hm1Mg4SMhSTTh0,Gleiter SLIDENE Y703,"Gleiter für Alumineu Vorhangschienenprofile CURTINA X405 M, TISSURE Z401. ",,alumineu,-,Schwarz,0.67 EUR,https://alumineu.de/produkte/zubehor/vorhanghaken/slidene-y703?editionuid=288495294412,,new,in stock,100,,,7112,1457
,Haken,hookend_y704,rTvzIoD8go7VbGrUSWHeb2,Endstücke HOOKEND Y704,Endstücke für Alumineu Vorhangschienenprofile.,,alumineu,-,Schwarz,0.52 EUR,https://alumineu.de/produkte/zubehor/vorhanghaken/hookend-y704?editionuid=573195426112,,new,in stock,100,,,7112,1457
,Haken,hookend_y704,ysB7srkLhvaXhUm2B-WED1,Endstücke HOOKEND Y704,Endstücke für Alumineu Vorhangschienenprofile.,,alumineu,-,Weiß,0.52 EUR,https://alumineu.de/produkte/zubehor/vorhanghaken/hookend-y704?editionuid=341091750192,,new,in stock,100,,,7112,1457
,Werkzeuge,spatula_y801,LAScFxUfgjRWkQO7x3vPO3,Montagespachtel SPATULA Y801,Montagespachtel zum Einführen der Harpune in das Profil INVISIA X205.,,alumineu,X205,-,23.09 EUR,https://alumineu.de/produkte/zubehor/werkzeuge/spatula-y801,,new,in stock,100,,,7112,1457
,Werkzeuge,spatula_y802,yhUnPSjLg-Bdtn9a16e4K1,Montagespachtel SPATULA Y802,Montagespachtel zum Einführen der Harpune in das Profil Wandabschluss.,,alumineu,CLASSIX,-,23.09 EUR,https://alumineu.de/produkte/zubehor/werkzeuge/spatula-y802,,new,in stock,100,,,7112,1457
,Werkzeuge,spatula_y803,7EuwsAnyhMnvk1iniWvNZ2,Montagespachtel SPATULA Y803,Montagespachtel zum Einführen der Harpune in das Profil Wandabschluss.,,alumineu,CLASSIX,-,23.09 EUR,https://alumineu.de/produkte/zubehor/werkzeuge/spatula-y803,,new,in stock,100,,,7112,1457
,Werkzeuge,spatula_y804,R2Byo-ePivRzvVzZ6j3813,Montagespachtel SPATULA Y804,"Montagespachtel mit Teflonbeschichtung zum Einführen von Stoffdecken und Spanndecken in Textilspannprofile LUMNOVA Z008, TISSURE Z401, TISSURE Z405, VOLTIVA Z501, UNITEXA Z701, AERROLL.",,alumineu,mit Teflonbeschichtung,-,54.48 EUR,https://alumineu.de/produkte/zubehor/werkzeuge/spatula-y804,,new,in stock,100,,,7112,1457
,Werkzeuge,praseka_y805,zVHat4UNjWloiFXNPDt4r0,Langlochzange PRASEKA Y805,"Werkzeug zur Herstellung von ovalen Öffnungen in Vorhangschienenprofilen CURTINA X402, CURTINA X403, CURTINA X404, CURTINA X405, CURTINA X406, CURTINA X407, CURTINA X408, CURTINA X409, CURTINA X410, CURTINA X411, TISSURE Z405.",,alumineu,abgerundet – 15 × 8 mm,-,67.45 EUR,https://alumineu.de/produkte/zubehor/werkzeuge/spatula-y805,,new,in stock,100,,,7112,1457
,Schneidlade,stuslon_y901,yhkL5hiDgxPikbdZZ9Fw-2,Schneidlade STUSLON Y901,Aluminium-Vorrichtung STUSLON Y901 zum Zuschneiden des DIFFUSY Y130,,alumineu,Y130,-,1.83 EUR,https://alumineu.de/produkte/zubehor/vorrichtungen/stuslon-y901,,new,in stock,100,,,7112,1457
,Schneidlade,stuslon_y902,Ttlz5AqejNP0X23dgdQNF0,Schneidlade STUSLON Y902,Aluminium-Vorrichtung STUSLON Y902 zum Zuschneiden des DIFFUSY Y150,,alumineu,Y150,-,2.08 EUR,https://alumineu.de/produkte/zubehor/vorrichtungen/stuslon-y902,,new,in stock,100,,,7112,1457
,Schneidlade,stuslon_y903,6BeeaaaDifZDxIxPgfCsB2,Schneidlade STUSLON Y903,Aluminium-Vorrichtung STUSLON Y903 zum Zuschneiden der INSERTA Y015 f,,alumineu,Y015 f,-,1.82 EUR,https://alumineu.de/produkte/zubehor/vorrichtungen/stuslon-y903,,new,in stock,100,,,7112,1457
,Schneidlade,stabile_y904,OZHBJ5GwjxX4GRRLp--5I0,Schneidlade STABILE Y904,Vorrichtung zum Zuschneiden des Profils INVISIA X202,,alumineu,X202,-,10.38 EUR,https://alumineu.de/produkte/zubehor/vorrichtungen/stuslon-y904,,new,in stock,100,,,7112,1457
,Schneidlade,stabile_y905,YvBn2CQPjF0bZ9wS2Otu83,Schneidlade STABILE Y905,Vorrichtung zum Zuschneiden des Profils INVISIA X205.,,alumineu,X205,-,10.38 EUR,https://alumineu.de/produkte/zubehor/vorrichtungen/stuslon-y905,,new,in stock,100,,,7112,1457
,Schneidlade,stabile_y906,BhYSYrYwjZw4w-mkseFLK1,Schneidlade STABILE Y906,Vorrichtung zum Zuschneiden des Profils FLOATIA X302,,alumineu,X302,-,10.38 EUR,https://alumineu.de/produkte/zubehor/vorrichtungen/stuslon-y906,,new,in stock,100,,,7112,1457
,Lüftungsreduzierstücke,aerooom_y911,kKSei7ZTjZ4PuyPiq34942,Ventilationsreduzierstück AEROOOM Y911,"Ventilationsreduzierstück zum Verbinden der Profile AEROOOM, AERROLL Z, INVISIA X207 mit Luftkanälen",,alumineu,-,-,15.57 EUR,https://alumineu.de/produkte/zubehor/ventilationsreduzierstuck/aerooom-y911?editionuid=199471199604,"https://drive.google.com/uc?id=1-TCJIr40Z_WouNhZWb9H260SvIV9RhI0, https://drive.google.com/uc?id=1lz1B2MIyP3vPWtK4lsvvOa2SL-K5DiZc",new,in stock,100,,,7112,1457
,Schlitzdurchlässe,aerooom,67Bbx0xngULuV9UzemHTF3,Lüftung AEROOOM W007,Linearer Schlitzdiffusor für Unterputzmontage Alumineu AEROOM für Spanndecken,,alumineu,Länge 700 mm,Schwarz matt,74.72 EUR,https://alumineu.de/produkte/luftung/schlitzdiffusoren/aerooom?editionuid=253482389052,"https://drive.google.com/uc?id=1-TCJIr40Z_WouNhZWb9H260SvIV9RhI0, https://drive.google.com/uc?id=1lz1B2MIyP3vPWtK4lsvvOa2SL-K5DiZc",new,in stock,100,,,7112,1457
,Schlitzdurchlässe,aerooom,jvZowSDbjriTyuZ4gKOP73,Lüftung AEROOOM W010,Linearer Schlitzdiffusor für Unterputzmontage Alumineu AEROOM für Spanndecken,,alumineu,Länge 1000 mm,Schwarz matt,93.40 EUR,https://alumineu.de/produkte/luftung/schlitzdiffusoren/aerooom?editionuid=485193723462,"https://drive.google.com/uc?id=1-TCJIr40Z_WouNhZWb9H260SvIV9RhI0, https://drive.google.com/uc?id=1lz1B2MIyP3vPWtK4lsvvOa2SL-K5DiZc",new,in stock,100,,,7112,1457
,Schlitzdurchlässe,aerooom,QUUROkmnjacZooCUHKa9k1,Lüftung AEROOOM W014,Linearer Schlitzdiffusor für Unterputzmontage Alumineu AEROOM für Spanndecken,,alumineu,Länge 1400 mm,Schwarz matt,103.77 EUR,https://alumineu.de/produkte/luftung/schlitzdiffusoren/aerooom?editionuid=768527011532,"https://drive.google.com/uc?id=1-TCJIr40Z_WouNhZWb9H260SvIV9RhI0, https://drive.google.com/uc?id=1lz1B2MIyP3vPWtK4lsvvOa2SL-K5DiZc",new,in stock,100,,,7112,1457
,Schlitzdurchlässe,aerroll,KKdTYiB5ilH9EwahKpKah0,Lüftung AERROLL Z007,Linearer Schlitzdurchlässe zur verdeckten Montage von Alumineu AERROLL für Textilleinwand in Spanndecken.,,alumineu,Länge 700 mm,Schwarz matt,153.07 EUR,https://alumineu.de/produkte/luftung/schlitzdiffusoren/aerroll?editionuid=525913021272,"https://drive.google.com/uc?id=1YVgm1sgIFNHm_HPju16k9zmAnQ9aLNj6, https://drive.google.com/uc?id=1iIbmZ_hCRgqh3Hg4bgUiB2LrW14jSWIF",new,in stock,100,,,7112,1457
,Schlitzdurchlässe,aerroll,ARWzP670jnmjJZpK5JsEU1,Lüftung AERROLL Z010,Linearer Schlitzdurchlässe zur verdeckten Montage von Alumineu AERROLL für Textilleinwand in Spanndecken.,,alumineu,Länge 1000 mm,Schwarz matt,194.58 EUR,https://alumineu.de/produkte/luftung/schlitzdiffusoren/aerroll?editionuid=444516450242,"https://drive.google.com/uc?id=1YVgm1sgIFNHm_HPju16k9zmAnQ9aLNj6, https://drive.google.com/uc?id=1iIbmZ_hCRgqh3Hg4bgUiB2LrW14jSWIF",new,in stock,100,,,7112,1457
,Schlitzdurchlässe,aerroll,xP5AwirJg8GaTPI5ZRvbx2,Lüftung AERROLL Z014,Linearer Schlitzdurchlässe zur verdeckten Montage von Alumineu AERROLL für Textilleinwand in Spanndecken.,,alumineu,Länge 1400 mm,Schwarz matt,207.55 EUR,https://alumineu.de/produkte/luftung/schlitzdiffusoren/aerroll?editionuid=188056715042,"https://drive.google.com/uc?id=1YVgm1sgIFNHm_HPju16k9zmAnQ9aLNj6, https://drive.google.com/uc?id=1iIbmZ_hCRgqh3Hg4bgUiB2LrW14jSWIF",new,in stock,100,,,7112,1457
,Raumteiler,decorra,Uol4AUi6iIvTMzs54EO9j2,Raumteiler DECORRA H005,Dekorative Aluminium-Trennwände Alumineu DECCORA zur Montage in Spanndecken.,,alumineu,Länge 500 mm,Schwarz matt,186.79 EUR,https://alumineu.de/produkte/gestaltung/raumteiler/decorra?editionuid=656755738582,,new,in stock,100,,,7112,1457
,Raumteiler,decorra,ergHrlZUg2QIND1V8IhSJ2,Raumteiler DECORRA H005,Dekorative Aluminium-Trennwände Alumineu DECCORA zur Montage in Spanndecken.,,alumineu,Länge 500 mm,Weiß matt,186.79 EUR,https://alumineu.de/produkte/gestaltung/raumteiler/decorra?editionuid=452058616072,,new,in stock,100,,,7112,1457
